time,file,tag,step,metric,value
2025-10-05 05:54:22.469936,training.py:202,PUZZLES EVAL,175000,puzzles_accuracy,0.4375
2025-10-05 05:54:22.469936,training.py:202,PUZZLES EVAL,175000,puzzles_avg_rating_solved,1186.1785714285713
2025-10-05 05:54:22.469936,training.py:202,PUZZLES EVAL,175000,puzzles_solved,448.0
2025-10-05 05:54:22.469936,training.py:202,PUZZLES EVAL,175000,puzzles_total,1024.0
2025-10-05 05:56:47.250795,training.py:209,EVAL,175000,eval_action_accuracy,0.4326171875
2025-10-05 05:56:47.250795,training.py:209,EVAL,175000,eval_entropy,2.551865178831804
2025-10-05 05:56:47.250795,training.py:209,EVAL,175000,eval_kendall_tau,0.0665549936496584
2025-10-05 05:56:47.250795,training.py:209,EVAL,175000,eval_output_log_loss,2.8176751136779785
2025-10-05 06:20:17.034548,training.py:202,PUZZLES EVAL,180000,puzzles_accuracy,0.451171875
2025-10-05 06:20:17.034548,training.py:202,PUZZLES EVAL,180000,puzzles_avg_rating_solved,1185.7251082251082
2025-10-05 06:20:17.034548,training.py:202,PUZZLES EVAL,180000,puzzles_solved,462.0
2025-10-05 06:20:17.034548,training.py:202,PUZZLES EVAL,180000,puzzles_total,1024.0
2025-10-05 06:22:41.325144,training.py:209,EVAL,180000,eval_action_accuracy,0.4423828125
2025-10-05 06:22:41.325144,training.py:209,EVAL,180000,eval_entropy,2.5510758664482864
2025-10-05 06:22:41.325144,training.py:209,EVAL,180000,eval_kendall_tau,0.06410462236448566
2025-10-05 06:22:41.325144,training.py:209,EVAL,180000,eval_output_log_loss,2.7791080474853516
2025-10-05 06:46:11.656668,training.py:202,PUZZLES EVAL,185000,puzzles_accuracy,0.447265625
2025-10-05 06:46:11.656668,training.py:202,PUZZLES EVAL,185000,puzzles_avg_rating_solved,1182.3362445414848
2025-10-05 06:46:11.656668,training.py:202,PUZZLES EVAL,185000,puzzles_solved,458.0
2025-10-05 06:46:11.656668,training.py:202,PUZZLES EVAL,185000,puzzles_total,1024.0
2025-10-05 06:48:36.047758,training.py:209,EVAL,185000,eval_action_accuracy,0.44580078125
2025-10-05 06:48:36.047758,training.py:209,EVAL,185000,eval_entropy,2.5357741375307796
2025-10-05 06:48:36.047758,training.py:209,EVAL,185000,eval_kendall_tau,0.06677589536602324
2025-10-05 06:48:36.047758,training.py:209,EVAL,185000,eval_output_log_loss,2.7813518047332764
2025-10-05 07:12:07.405043,training.py:202,PUZZLES EVAL,190000,puzzles_accuracy,0.4560546875
2025-10-05 07:12:07.405043,training.py:202,PUZZLES EVAL,190000,puzzles_avg_rating_solved,1195.629550321199
2025-10-05 07:12:07.405043,training.py:202,PUZZLES EVAL,190000,puzzles_solved,467.0
2025-10-05 07:12:07.405043,training.py:202,PUZZLES EVAL,190000,puzzles_total,1024.0
2025-10-05 07:14:31.924021,training.py:209,EVAL,190000,eval_action_accuracy,0.44384765625
2025-10-05 07:14:31.924021,training.py:209,EVAL,190000,eval_entropy,2.522489127742574
2025-10-05 07:14:31.924021,training.py:209,EVAL,190000,eval_kendall_tau,0.06310299355045373
2025-10-05 07:14:31.924021,training.py:209,EVAL,190000,eval_output_log_loss,2.768646478652954
2025-10-05 07:38:01.805999,training.py:202,PUZZLES EVAL,195000,puzzles_accuracy,0.4443359375
2025-10-05 07:38:01.805999,training.py:202,PUZZLES EVAL,195000,puzzles_avg_rating_solved,1173.2923076923078
2025-10-05 07:38:01.805999,training.py:202,PUZZLES EVAL,195000,puzzles_solved,455.0
2025-10-05 07:38:01.805999,training.py:202,PUZZLES EVAL,195000,puzzles_total,1024.0
2025-10-05 07:40:25.766154,training.py:209,EVAL,195000,eval_action_accuracy,0.44921875
2025-10-05 07:40:25.766154,training.py:209,EVAL,195000,eval_entropy,2.5128606497469264
2025-10-05 07:40:25.766154,training.py:209,EVAL,195000,eval_kendall_tau,0.06944879125642246
2025-10-05 07:40:25.766154,training.py:209,EVAL,195000,eval_output_log_loss,2.776986598968506
2025-10-05 08:03:57.902651,training.py:202,PUZZLES EVAL,200000,puzzles_accuracy,0.4697265625
2025-10-05 08:03:57.902651,training.py:202,PUZZLES EVAL,200000,puzzles_avg_rating_solved,1203.6465696465696
2025-10-05 08:03:57.902651,training.py:202,PUZZLES EVAL,200000,puzzles_solved,481.0
2025-10-05 08:03:57.902651,training.py:202,PUZZLES EVAL,200000,puzzles_total,1024.0
2025-10-05 08:06:22.862553,training.py:209,EVAL,200000,eval_action_accuracy,0.44775390625
2025-10-05 08:06:22.862553,training.py:209,EVAL,200000,eval_entropy,2.4998268097052687
2025-10-05 08:06:22.862553,training.py:209,EVAL,200000,eval_kendall_tau,0.07008839074340473
2025-10-05 08:06:22.862553,training.py:209,EVAL,200000,eval_output_log_loss,2.751460313796997
2025-10-05 08:29:53.679380,training.py:202,PUZZLES EVAL,205000,puzzles_accuracy,0.46875
2025-10-05 08:29:53.679380,training.py:202,PUZZLES EVAL,205000,puzzles_avg_rating_solved,1188.5583333333334
2025-10-05 08:29:53.679380,training.py:202,PUZZLES EVAL,205000,puzzles_solved,480.0
2025-10-05 08:29:53.679380,training.py:202,PUZZLES EVAL,205000,puzzles_total,1024.0
2025-10-05 08:32:18.362081,training.py:209,EVAL,205000,eval_action_accuracy,0.4482421875
2025-10-05 08:32:18.362081,training.py:209,EVAL,205000,eval_entropy,2.4939682082919035
2025-10-05 08:32:18.362081,training.py:209,EVAL,205000,eval_kendall_tau,0.07367249270483404
2025-10-05 08:32:18.362081,training.py:209,EVAL,205000,eval_output_log_loss,2.765002727508545
2025-10-05 08:55:49.668985,training.py:202,PUZZLES EVAL,210000,puzzles_accuracy,0.4697265625
2025-10-05 08:55:49.668985,training.py:202,PUZZLES EVAL,210000,puzzles_avg_rating_solved,1177.4365904365904
2025-10-05 08:55:49.668985,training.py:202,PUZZLES EVAL,210000,puzzles_solved,481.0
2025-10-05 08:55:49.668985,training.py:202,PUZZLES EVAL,210000,puzzles_total,1024.0
2025-10-05 08:58:14.684393,training.py:209,EVAL,210000,eval_action_accuracy,0.44921875
2025-10-05 08:58:14.684393,training.py:209,EVAL,210000,eval_entropy,2.477028594328658
2025-10-05 08:58:14.684393,training.py:209,EVAL,210000,eval_kendall_tau,0.07180683310584315
2025-10-05 08:58:14.684393,training.py:209,EVAL,210000,eval_output_log_loss,2.743195056915283
2025-10-05 09:21:45.580953,training.py:202,PUZZLES EVAL,215000,puzzles_accuracy,0.4560546875
2025-10-05 09:21:45.580953,training.py:202,PUZZLES EVAL,215000,puzzles_avg_rating_solved,1174.3832976445397
2025-10-05 09:21:45.580953,training.py:202,PUZZLES EVAL,215000,puzzles_solved,467.0
2025-10-05 09:21:45.580953,training.py:202,PUZZLES EVAL,215000,puzzles_total,1024.0
2025-10-05 09:24:10.109845,training.py:209,EVAL,215000,eval_action_accuracy,0.4541015625
2025-10-05 09:24:10.109845,training.py:209,EVAL,215000,eval_entropy,2.4909718189887826
2025-10-05 09:24:10.109845,training.py:209,EVAL,215000,eval_kendall_tau,0.07457054936435555
2025-10-05 09:24:10.109845,training.py:209,EVAL,215000,eval_output_log_loss,2.7363016605377197
2025-10-05 09:47:41.764259,training.py:202,PUZZLES EVAL,220000,puzzles_accuracy,0.4677734375
2025-10-05 09:47:41.764259,training.py:202,PUZZLES EVAL,220000,puzzles_avg_rating_solved,1178.536534446764
2025-10-05 09:47:41.764259,training.py:202,PUZZLES EVAL,220000,puzzles_solved,479.0
2025-10-05 09:47:41.764259,training.py:202,PUZZLES EVAL,220000,puzzles_total,1024.0
2025-10-05 09:50:06.121739,training.py:209,EVAL,220000,eval_action_accuracy,0.45361328125
2025-10-05 09:50:06.121739,training.py:209,EVAL,220000,eval_entropy,2.477177392164549
2025-10-05 09:50:06.121739,training.py:209,EVAL,220000,eval_kendall_tau,0.06813757773966506
2025-10-05 09:50:06.121739,training.py:209,EVAL,220000,eval_output_log_loss,2.735961437225342
2025-10-05 10:13:38.047300,training.py:202,PUZZLES EVAL,225000,puzzles_accuracy,0.466796875
2025-10-05 10:13:38.047300,training.py:202,PUZZLES EVAL,225000,puzzles_avg_rating_solved,1186.8430962343095
2025-10-05 10:13:38.047300,training.py:202,PUZZLES EVAL,225000,puzzles_solved,478.0
2025-10-05 10:13:38.047300,training.py:202,PUZZLES EVAL,225000,puzzles_total,1024.0
2025-10-05 10:16:02.766695,training.py:209,EVAL,225000,eval_action_accuracy,0.44775390625
2025-10-05 10:16:02.766695,training.py:209,EVAL,225000,eval_entropy,2.4797526360443385
2025-10-05 10:16:02.766695,training.py:209,EVAL,225000,eval_kendall_tau,0.07455692129176136
2025-10-05 10:16:02.766695,training.py:209,EVAL,225000,eval_output_log_loss,2.7009410858154297
2025-10-05 10:39:35.298217,training.py:202,PUZZLES EVAL,230000,puzzles_accuracy,0.478515625
2025-10-05 10:39:35.298217,training.py:202,PUZZLES EVAL,230000,puzzles_avg_rating_solved,1187.7816326530613
2025-10-05 10:39:35.298217,training.py:202,PUZZLES EVAL,230000,puzzles_solved,490.0
2025-10-05 10:39:35.298217,training.py:202,PUZZLES EVAL,230000,puzzles_total,1024.0
2025-10-05 10:42:00.021207,training.py:209,EVAL,230000,eval_action_accuracy,0.46630859375
2025-10-05 10:42:00.021207,training.py:209,EVAL,230000,eval_entropy,2.467426238663677
2025-10-05 10:42:00.021207,training.py:209,EVAL,230000,eval_kendall_tau,0.06591121447320647
2025-10-05 10:42:00.021207,training.py:209,EVAL,230000,eval_output_log_loss,2.711808681488037
2025-10-05 11:05:32.560298,training.py:202,PUZZLES EVAL,235000,puzzles_accuracy,0.474609375
2025-10-05 11:05:32.560298,training.py:202,PUZZLES EVAL,235000,puzzles_avg_rating_solved,1179.7407407407406
2025-10-05 11:05:32.560298,training.py:202,PUZZLES EVAL,235000,puzzles_solved,486.0
2025-10-05 11:05:32.560298,training.py:202,PUZZLES EVAL,235000,puzzles_total,1024.0
2025-10-05 11:07:57.235276,training.py:209,EVAL,235000,eval_action_accuracy,0.4453125
2025-10-05 11:07:57.235276,training.py:209,EVAL,235000,eval_entropy,2.4560206863560268
2025-10-05 11:07:57.235276,training.py:209,EVAL,235000,eval_kendall_tau,0.0715786711937931
2025-10-05 11:07:57.235276,training.py:209,EVAL,235000,eval_output_log_loss,2.717681407928467
2025-10-05 11:31:31.800315,training.py:202,PUZZLES EVAL,240000,puzzles_accuracy,0.4912109375
2025-10-05 11:31:31.800315,training.py:202,PUZZLES EVAL,240000,puzzles_avg_rating_solved,1195.4115308151092
2025-10-05 11:31:31.800315,training.py:202,PUZZLES EVAL,240000,puzzles_solved,503.0
2025-10-05 11:31:31.800315,training.py:202,PUZZLES EVAL,240000,puzzles_total,1024.0
2025-10-05 11:33:57.093839,training.py:209,EVAL,240000,eval_action_accuracy,0.4638671875
2025-10-05 11:33:57.093839,training.py:209,EVAL,240000,eval_entropy,2.4517624326897476
2025-10-05 11:33:57.093839,training.py:209,EVAL,240000,eval_kendall_tau,0.07566081453460115
2025-10-05 11:33:57.093839,training.py:209,EVAL,240000,eval_output_log_loss,2.705690383911133
2025-10-05 11:57:30.044469,training.py:202,PUZZLES EVAL,245000,puzzles_accuracy,0.4833984375
2025-10-05 11:57:30.044469,training.py:202,PUZZLES EVAL,245000,puzzles_avg_rating_solved,1187.0626262626263
2025-10-05 11:57:30.044469,training.py:202,PUZZLES EVAL,245000,puzzles_solved,495.0
2025-10-05 11:57:30.044469,training.py:202,PUZZLES EVAL,245000,puzzles_total,1024.0
2025-10-05 11:59:54.849565,training.py:209,EVAL,245000,eval_action_accuracy,0.45849609375
2025-10-05 11:59:54.849565,training.py:209,EVAL,245000,eval_entropy,2.4467023779034776
2025-10-05 11:59:54.849565,training.py:209,EVAL,245000,eval_kendall_tau,0.0722172826462578
2025-10-05 11:59:54.849565,training.py:209,EVAL,245000,eval_output_log_loss,2.702420234680176
2025-10-05 12:23:29.976560,training.py:202,PUZZLES EVAL,250000,puzzles_accuracy,0.5029296875
2025-10-05 12:23:29.976560,training.py:202,PUZZLES EVAL,250000,puzzles_avg_rating_solved,1202.7864077669904
2025-10-05 12:23:29.976560,training.py:202,PUZZLES EVAL,250000,puzzles_solved,515.0
2025-10-05 12:23:29.976560,training.py:202,PUZZLES EVAL,250000,puzzles_total,1024.0
2025-10-05 12:25:55.747489,training.py:209,EVAL,250000,eval_action_accuracy,0.4580078125
2025-10-05 12:25:55.747489,training.py:209,EVAL,250000,eval_entropy,2.4468019331792448
2025-10-05 12:25:55.747489,training.py:209,EVAL,250000,eval_kendall_tau,0.07409519201376635
2025-10-05 12:25:55.747489,training.py:209,EVAL,250000,eval_output_log_loss,2.6816821098327637
2025-10-05 12:49:29.721205,training.py:202,PUZZLES EVAL,255000,puzzles_accuracy,0.5048828125
2025-10-05 12:49:29.721205,training.py:202,PUZZLES EVAL,255000,puzzles_avg_rating_solved,1205.0696324951643
2025-10-05 12:49:29.721205,training.py:202,PUZZLES EVAL,255000,puzzles_solved,517.0
2025-10-05 12:49:29.721205,training.py:202,PUZZLES EVAL,255000,puzzles_total,1024.0
2025-10-05 12:51:53.984895,training.py:209,EVAL,255000,eval_action_accuracy,0.4716796875
2025-10-05 12:51:53.984895,training.py:209,EVAL,255000,eval_entropy,2.4305123112487763
2025-10-05 12:51:53.984895,training.py:209,EVAL,255000,eval_kendall_tau,0.07274663692947292
2025-10-05 12:51:53.984895,training.py:209,EVAL,255000,eval_output_log_loss,2.6592464447021484
2025-10-05 13:15:32.877482,training.py:202,PUZZLES EVAL,260000,puzzles_accuracy,0.5048828125
2025-10-05 13:15:32.877482,training.py:202,PUZZLES EVAL,260000,puzzles_avg_rating_solved,1212.147001934236
2025-10-05 13:15:32.877482,training.py:202,PUZZLES EVAL,260000,puzzles_solved,517.0
2025-10-05 13:15:32.877482,training.py:202,PUZZLES EVAL,260000,puzzles_total,1024.0
2025-10-05 13:17:57.975623,training.py:209,EVAL,260000,eval_action_accuracy,0.466796875
2025-10-05 13:17:57.975623,training.py:209,EVAL,260000,eval_entropy,2.440144772332019
2025-10-05 13:17:57.975623,training.py:209,EVAL,260000,eval_kendall_tau,0.07189344468984402
2025-10-05 13:17:57.975623,training.py:209,EVAL,260000,eval_output_log_loss,2.6734423637390137
2025-10-05 13:41:34.781497,training.py:202,PUZZLES EVAL,265000,puzzles_accuracy,0.5009765625
2025-10-05 13:41:34.781497,training.py:202,PUZZLES EVAL,265000,puzzles_avg_rating_solved,1184.5906432748538
2025-10-05 13:41:34.781497,training.py:202,PUZZLES EVAL,265000,puzzles_solved,513.0
2025-10-05 13:41:34.781497,training.py:202,PUZZLES EVAL,265000,puzzles_total,1024.0
2025-10-05 13:43:59.958456,training.py:209,EVAL,265000,eval_action_accuracy,0.45703125
2025-10-05 13:43:59.958456,training.py:209,EVAL,265000,eval_entropy,2.40926930835775
2025-10-05 13:43:59.958456,training.py:209,EVAL,265000,eval_kendall_tau,0.07664111290882877
2025-10-05 13:43:59.958456,training.py:209,EVAL,265000,eval_output_log_loss,2.701481580734253
2025-10-05 14:07:37.614881,training.py:202,PUZZLES EVAL,270000,puzzles_accuracy,0.513671875
2025-10-05 14:07:37.614881,training.py:202,PUZZLES EVAL,270000,puzzles_avg_rating_solved,1206.0038022813687
2025-10-05 14:07:37.614881,training.py:202,PUZZLES EVAL,270000,puzzles_solved,526.0
2025-10-05 14:07:37.614881,training.py:202,PUZZLES EVAL,270000,puzzles_total,1024.0
2025-10-05 14:10:02.756742,training.py:209,EVAL,270000,eval_action_accuracy,0.46435546875
2025-10-05 14:10:02.756742,training.py:209,EVAL,270000,eval_entropy,2.414422413719933
2025-10-05 14:10:02.756742,training.py:209,EVAL,270000,eval_kendall_tau,0.07596571443993913
2025-10-05 14:10:02.756742,training.py:209,EVAL,270000,eval_output_log_loss,2.669980525970459
2025-10-05 14:33:40.951367,training.py:202,PUZZLES EVAL,275000,puzzles_accuracy,0.513671875
2025-10-05 14:33:40.951367,training.py:202,PUZZLES EVAL,275000,puzzles_avg_rating_solved,1197.9239543726235
2025-10-05 14:33:40.951367,training.py:202,PUZZLES EVAL,275000,puzzles_solved,526.0
2025-10-05 14:33:40.951367,training.py:202,PUZZLES EVAL,275000,puzzles_total,1024.0
2025-10-05 14:36:05.963601,training.py:209,EVAL,275000,eval_action_accuracy,0.4658203125
2025-10-05 14:36:05.963601,training.py:209,EVAL,275000,eval_entropy,2.4220636827542705
2025-10-05 14:36:05.963601,training.py:209,EVAL,275000,eval_kendall_tau,0.07233160523798031
2025-10-05 14:36:05.963601,training.py:209,EVAL,275000,eval_output_log_loss,2.6632962226867676
